date,support,frequency
2015-03-02,-.02,.0020409271834671
2015-03-02,-.015,.0039111099535025
2015-03-02,-.01,.0082177060449075
2015-03-02,-.005,.0200338022917241
2015-03-02,0,.0574785317875695
2015-03-02,.005,.1796399445804996
2015-03-02,.01,.3477983301468184
2015-03-02,.015,.2291675855748261
2015-03-02,.02,.0844344654359784
2015-03-02,.025,.0321557518695485
2015-03-02,.03,.0141820849658827
2015-03-02,.035,.00707859516973
2015-03-02,.04,.0038804730752528
2015-03-02,.045,.0022852261771764
2015-03-02,.05,.001423383518434
2015-03-02,.055,.0009273654832789
2015-03-02,.06,.0006269031540691
2015-03-02,.065,.0004370517050921
2015-03-02,.07,.0013682368014155
2015-04-02,-.03,.001814397080849
2015-04-02,-.025,.001061968536284
2015-04-02,-.02,.0018229879491643
2015-04-02,-.015,.0033036998768261
2015-04-02,-.01,.0064538415574707
2015-04-02,-.005,.0142707172431659
2015-04-02,0,.0360693901733395
2015-04-02,.005,.1034561616423823
2015-04-02,.01,.2618055414437286
2015-04-02,.015,.3064820908734749
2015-04-02,.02,.1509007990007509
2015-04-02,.025,.0584772569171145
2015-04-02,.03,.0248231397968803
2015-04-02,.035,.0119318218818859
2015-04-02,.04,.0063480989180681
2015-04-02,.045,.0036530859658406
2015-04-02,.05,.0022349760979951
2015-04-02,.055,.0014357658408176
2015-04-02,.06,.0009597351903957
2015-04-02,.065,.0006630355665937
2015-04-02,.07,.0020314884469722
2015-05-06,-.03,.0020924685369029
2015-05-06,-.025,.0012534904160233
2015-05-06,-.02,.0021669098796285
2015-05-06,-.015,.0039470395528393
2015-05-06,-.01,.0077153370389847
2015-05-06,-.005,.0168178467913523
2015-05-06,0,.0407812898897684
2015-05-06,.005,.1062219390958254
2015-05-06,.01,.2350057011846626
2015-05-06,.015,.277122944607528
2015-05-06,.02,.1615040309877708
2015-05-06,.025,.0718767861789797
2015-05-06,.03,.0327788931773794
2015-05-06,.035,.0163376209679442
2015-05-06,.04,.0088603861644036
2015-05-06,.045,.0051517999786475
2015-05-06,.05,.0031688924323809
2015-05-06,.055,.0020406034422553
2015-05-06,.06,.0013647274385458
2015-05-06,.065,.0009421260537718
2015-05-06,.07,.0028491661844057
