date,support,frequency
2010-05-03,.04,.0511226727742575
2010-05-03,.045,.0244020998769263
2010-05-03,.05,.013308391111058
2010-05-03,.055,.0080489609713862
2010-05-03,.06,.005256737806821
2010-05-03,.065,.0036374706573297
2010-05-03,.07,.0142451602690769
2010-06-01,-.03,.0143655009797627
2010-06-01,-.025,.002616197397382
2010-06-01,-.02,.0032849480883744
2010-06-01,-.015,.0042253072895514
2010-06-01,-.01,.005615107955467
2010-06-01,-.005,.0080653886743819
2010-06-01,0,.0122790914236456
2010-06-01,.005,.0202523197767421
2010-06-01,.01,.0373577393183434
2010-06-01,.015,.0797068940883851
2010-06-01,.02,.1852154341424601
2010-06-01,.025,.2916495503982566
2010-06-01,.03,.1848111755418492
2010-06-01,.035,.0726425321606996
2010-06-01,.04,.0307034995706734
2010-06-01,.045,.0153322620332702
2010-06-01,.05,.008742773186742
2010-06-01,.055,.0054881131256212
2010-06-01,.06,.0036958540478299
2010-06-01,.065,.0026238747385539
2010-06-01,.07,.0113264360620083
2010-07-01,-.03,.0146771655159683
2010-07-01,-.025,.0028491733229348
2010-07-01,-.02,.0036403025933443
2010-07-01,-.015,.0047837968635588
2010-07-01,-.01,.0065327008994349
2010-07-01,-.005,.009689579032769
2010-07-01,0,.0153896277535709
2010-07-01,.005,.0268678547846179
2010-07-01,.01,.0533477880115199
2010-07-01,.015,.1212962935962752
2010-07-01,.02,.2515332081745645
2010-07-01,.025,.2559405676479829
2010-07-01,.03,.1199127483650602
2010-07-01,.035,.0485997070484833
2010-07-01,.04,.022737813044736
2010-07-01,.045,.012325975363263
2010-07-01,.05,.00746029238781
2010-07-01,.055,.0048927033791214
2010-07-01,.06,.0034059629131951
2010-07-01,.065,.0024814522462145
2010-07-01,.07,.0116352870555753
2010-08-02,-.03,.0170093456721097
2010-08-02,-.025,.0029245837267622
2010-08-02,-.02,.0036846280085682
2010-08-02,-.015,.0047785317015019
2010-08-02,-.01,.0064506502270804
2010-08-02,-.005,.0095183138436248
2010-08-02,0,.0151063687521896
2010-08-02,.005,.026572985285783
2010-08-02,.01,.0539785800249267
2010-08-02,.015,.1282579613859185
2010-08-02,.02,.2718502256719575
2010-08-02,.025,.2537811417117815
2010-08-02,.03,.1072785150947421
2010-08-02,.035,.0419433600201607
2010-08-02,.04,.0195168355441139
2010-08-02,.045,.0106147906176302
2010-08-02,.05,.0064637913986966
2010-08-02,.055,.0042694767749798
2010-08-02,.06,.0029946000476098
2010-08-02,.065,.0021985410676291
2010-08-02,.07,.0108067734222339
2010-09-01,-.03,.0189279320047819
2010-09-01,-.025,.003357718908622
2010-09-01,-.02,.0042585852769613
2010-09-01,-.015,.0055646494791897
2010-09-01,-.01,.0075785336551279
2010-09-01,-.005,.0112835668461141
2010-09-01,0,.0181422662717911
2010-09-01,.005,.0325680084763205
2010-09-01,.01,.0682409285509981
2010-09-01,.015,.1652299976577653
2010-09-01,.02,.3045450857291314
2010-09-01,.025,.2109139407625575
2010-09-01,.03,.0772958018938847
2010-09-01,.035,.0301268547729919
2010-09-01,.04,.0142611333174631
2010-09-01,.045,.007857228756533
2010-09-01,.05,.0048206428885598
2010-09-01,.055,.0031956524246565
2010-09-01,.06,.0022437492282428
2010-09-01,.065,.001646249953934
2010-09-01,.07,.0079414731443738
2010-10-01,-.03,.0200866241914868
2010-10-01,-.025,.0048242087680379
2010-10-01,-.02,.0064025216480942
2010-10-01,-.015,.0087493869085347
2010-10-01,-.01,.0124210561516753
2010-10-01,-.005,.0187722142954331
2010-10-01,0,.0299522253664905
2010-10-01,.005,.0507786814179051
2010-10-01,.01,.0901993798600695
